Intel Xeon X3430,1494
Intel Celeron N4100,1494
AMD Opteron 8439 SE,1494
Intel Core i7-4550U,1493
Intel Core 2 Quad Q9705,1487
Intel Core i5-650,1486
Intel Core M3-7Y30,1484
AMD Phenom II X4 960T BE,1483
Intel Core i5-4350U,1481
Intel Core i5-660,1479
Intel Core i3-3225,1477
AMD FX-9800P,1476
Intel Xeon X3363,1476
AMD A8-8600P,1476
Intel Core i5-4360U,1473
AMD FX-4120,1473
Intel Core i5-661,1471
AMD A12-9700P,1470
Intel Xeon E5472,1470
Intel Celeron G5905T,1467
AMD Athlon II X4 640,1465
Intel Celeron G3920,1464
Intel Core 2 Quad Q9505S,1460
Intel Core i7-920XM,1458
AMD Athlon II X4 553,1457
Intel Pentium G4400T,1456
Intel Core i5-4210U,1454
AMD Phenom II X4 B45,1450
AMD Phenom II X4 925,1449
Intel Core i3-6006U,1444
Intel Pentium 6405U,1443
Intel Celeron G4900,1442
Intel Pentium 4415U,1439
AMD A8-6500B,1438
Intel Xeon E5-2603,1438
Intel Core i7-4610Y,1437
Intel Xeon E5-2403,1437
Intel Core m7-6Y75,1437
Intel Core m5-6Y57,1436
Intel Core i5-3437U,1436
AMD Opteron 4170 HE,1435
Intel Core i3-3210,1435
AMD 3020e,1433
AMD Athlon II X4 641,1433
AMD Phenom II X4 977,1432
Intel Core i5-3427U,1432
Intel Core 2 Quad Q9500,1432
Intel Core i7-3517UE,1431
AMD A10-9600P,1430
Intel Core i5-2520M,1429
Intel Core 2 Extreme QX6800,1427
AMD Athlon II X4 630,1426
Intel Xeon E5430,1425
Intel Xeon X5472,1424
AMD Opteron 4130,1424
Intel Celeron G4930T,1424
Intel Pentium 1403 v2,1422
Intel Celeron G3930,1422
Intel Celeron G3950,1422
Intel Core i5-4260U,1421
Intel Core 2 Extreme QX6700,1418
AMD Phenom II X4 B40,1414
Intel Core 2 Quad Q9450,1413
Intel Xeon X5365,1413
Intel Pentium G3258,1410
Intel Xeon E3-1220L,1410
Intel Atom C2758,1409
Intel Xeon X3350,1407
AMD Phenom II X4 920,1406
Intel Atom x6211E,1405
Intel Core i7-3517U,1404
Intel Xeon E5462,1404
Intel Core i3-6102E,1403
Intel Pentium 4417U,1402
AMD A10-8780P,1401
Intel Core i5-8200Y,1398
Intel Celeron N6211,1398
Intel Pentium G3440,1397
Intel Xeon L5430,1395
Intel Celeron G4900T,1395
Intel Core i5-2450M,1394
AMD Athlon II X4 635,1393
Intel Xeon X3353,1391
AMD Athlon II X4 638,1391
Intel Pentium G3450,1388
Intel Pentium 5405U,1383
AMD Phenom II X4 B93,1383
Intel Core m5-6Y54,1383
Intel Celeron G3930TE,1381
Intel Core i5-4200U,1381
AMD PRO A10-8730B,1381
AMD A6-3670,1380
AMD Phenom II X4 830,1379
Intel Core 2 Quad Q9505,1378
AMD Opteron 3260 HE,1375
Intel Core i3-5020U,1374
Intel Pentium G3460,1372
AMD Opteron 2386 SE,1370
Intel Core i7-3555LE,1369
AMD Phenom II X4 820,1368
Intel Celeron J3455E,1366
Intel Core i5-4250U,1365
Intel Celeron G5900T,1365
Intel Pentium J4205,1365
AMD A10-8700P,1364
Intel Atom x7211RE,1363
Intel Core i7-840QM,1361
Intel Celeron 6305е,1361
AMD Phenom II X4 905e,1357
Intel Pentium G3430,1356
AMD Phenom II X4 910e,1355
Intel Xeon L5420,1354
AMD A10-6700T,1348
Intel Core i3-5010U,1347
AMD A8-3820,1347
Intel Core 2 Quad Q9400,1345
Intel Core i5-3337U,1345
AMD A6-3650,1345
Intel Pentium G3260,1342
AMD Phenom II X4 810,1340
Intel Core i3-2120,1339
Intel Core 2 Quad Q8400,1335
Intel Core i3-2130,1334
Intel Core i5-2430M,1332
Intel Pentium G4400TE,1329
Intel Core i3-2125,1328
Intel Core i7-2649M,1327
AMD PRO A8-9600B,1326
Intel Atom x6414RE,1325
Intel Core m3-6Y30,1321
Intel Core 2 Quad Q6700,1321
Intel Core i3-3240T,1316
Intel Pentium 4405U,1315
Intel Core 2 Quad Q9400s,1315
AMD Athlon II X4 631,1313
Intel Celeron G3900,1313
Intel Core i7-640M,1312
AMD A10-5750M,1310
Intel Xeon X3330,1307
Intel Celeron J3455,1307
AMD A8 PRO-8600B,1306
Intel Core i5-2410M,1304
Intel Core i5-3317U,1304
AMD Opteron 1389,1303
Intel Pentium G2140,1303
AMD A10-7400P,1302
Intel Pentium G3420,1300
Intel Core i5-655K,1299
Intel Xeon E5420,1298
AMD FirePro A320,1297
Intel Pentium G3440T,1296
Intel Core i7-610E,1290
Intel Atom x7 E3950,1290
Intel Core i5-2435M,1288
Intel Pentium G3250,1286
Intel Xeon X3320,1283
AMD A8-3800,1281
Intel Pentium G3460T,1275
Intel Core i3-5015U,1272
Intel Celeron 6305,1266
Intel Celeron G3900E,1266
Intel Core i3-3220T,1266
AMD 3015Ce,1264
Intel Core i3-2102,1264
AMD A8-7200P,1263
Intel Core i3-5005U,1262
Intel Xeon E7-2830,1262
Intel Xeon X3230,1261
AMD Phenom II X4 805,1261
Intel Xeon E5410,1261
Intel Xeon X5355,1261
AMD Opteron 1385,1258
Intel Celeron G3930T,1256
Intel Core i7-740QM,1256
Intel Core i3-4330TE,1253
Intel Celeron 6305E,1251
AMD Opteron 2384,1249
Intel Core M-5Y71,1249
Intel Core i5-580M,1249
Intel Pentium N4200,1247
Intel Pentium G3240,1247
Intel Xeon X3323,1246
Intel Core 2 Quad Q6600,1245
Intel Xeon X3220,1243
Intel Core 2 Quad Q8400s,1243
Intel Core i7-2629M,1242
AMD Opteron 3250 HE,1242
Intel Core i7-620M,1240
AMD Opteron 4162 EE,1240
Intel Xeon E5506,1237
Intel Core i7-820QM,1236
Intel Core i3-2105,1236
Intel Core 2 Quad Q9300,1235
Intel Core i5-2415M,1235
Intel Core M-5Y70,1234
AMD A10 PRO-8700B,1233
Intel Celeron N4505,1230
Intel Atom x6416RE,1228
Intel Core i7-2637M,1227
Intel Core 2 Quad Q8300,1225
Intel Core i7-2655LE,1223
Intel Core i3-4000M,1222
Intel Core i3-2100,1221
Intel Xeon E5507,1221
Intel Pentium G2130,1219
Intel Core i7-3689Y,1218
AMD Athlon II X3 460,1217
AMD Athlon II X4 615e,1216
Intel Pentium G3220,1215
Intel Core 2 Extreme QX9300,1215
AMD Phenom II X4 910,1214
AMD Phenom X4 9850B,1211
AMD Athlon II X4 620,1210
Intel Core M-5Y51,1207
AMD A10-4600M,1206
AMD Athlon II X4 605e,1206
Intel Xeon X6550,1206
AMD A8-6500T,1204
Intel Pentium G3260T,1203
AMD Opteron 2427,1202
Intel Core i5-2510E,1201
AMD Athlon II X4 610e,1201
Intel Core i3-4025U,1200
Intel Core i3-3130M,1200
Intel Core i5-560M,1199
Intel Celeron G1850,1197
AMD FX-7500,1197
Intel Pentium G3450T,1194
AMD A6-3620,1193
Intel Celeron N6210,1192
Intel Core i3-4030U,1191
Intel Pentium G2120,1190
Intel Atom C3538,1189
Intel Core i3-4158U,1188
Intel Core i5-3439Y,1188
Intel Core i5-4422E,1187
Intel Core i3-4120U,1186
Intel Pentium G3420T,1185
Intel Celeron G3900T,1185
AMD Phenom II X3 B77,1185
AMD A8-5557M,1183
Intel Core M-5Y31,1183
Intel Xeon L5408,1182
Intel Core 2 Quad Q9100,1180
AMD Phenom X4 9950 BE,1178
Intel Core i7-2677M,1177
Intel Xeon E5603,1176
AMD A8-5550M,1173
Intel Core i7-720QM,1173
Intel Core i5-2515E,1172
Intel Xeon L5506,1170
AMD Athlon II X3 455,1168
Intel Core i3-4100U,1167
AMD Athlon X4 730,1166
Intel Xeon L5410,1162
Intel Celeron N3450,1161
AMD A10-5757M,1160
AMD Opteron 3320 EE,1155
AMD PRO A6-8570,1155
AMD A10 PRO-7350B,1155
Intel Core M-5Y10c,1154
Intel Pentium 1403,1153
Intel Celeron G3900TE,1153
Intel Xeon E5345,1153
AMD Opteron X2170,1151
Intel Core i3-4100E,1151
Intel Pentium G3250T,1150
Intel Core i3-2310E,1149
Intel Core 2 Quad Q8200,1149
AMD Opteron 2419 EE,1146
AMD Phenom II X3 B75,1144
AMD Opteron 2374 HE,1143
Intel Core M-5Y10a,1142
Intel Atom C3508,1140
AMD Phenom X4 9850,1138
AMD Opteron 6134,1137
Intel Core i3-2330E,1136
Intel Xeon E5504,1135
Intel Core i3-4110U,1134
Intel Core i3-3120M,1134
AMD PRO A6-8550B,1134
Intel Pentium G2030,1133
Intel Core i5-540M,1130
Intel Celeron G1840,1129
AMD A10-5745M,1128
Intel Celeron G5900E,1126
AMD Athlon II X3 445,1126
AMD Athlon II X4 620e,1125
Intel Core i7-2657M,1124
AMD Athlon 5370,1124
AMD Athlon II X3 450,1124
AMD Opteron 2378,1123
AMD Phenom II X4 900e,1123
AMD Athlon II X4 615,1121
AMD PRO A6-9500,1115
AMD Phenom X4 9750,1112
AMD Phenom X4 9600B,1110
AMD Phenom II N970,1107
AMD Phenom X4 9550,1106
AMD Opteron 2356,1102
AMD A6-9500,1101
Intel Celeron N4500,1099
AMD A6-3600,1098
AMD GX-424CC,1096
AMD Opteron 4122,1095
AMD A8-7410,1094
AMD A10-7300,1093
Intel Core i5-520M,1092
AMD Phenom II X920,1092
Intel Celeron 3965U,1091
AMD Athlon II X3 440,1091
AMD A6-7480,1089
Intel Atom x5-E3940,1089
Intel Pentium G3240T,1086
AMD A8-4500M,1086
Intel Xeon E5405,1086
Intel Pentium G2020,1085
Intel Core i3-3110M,1084
AMD A8-6410,1083
AMD Phenom II X940,1083
AMD Opteron 1381,1082
AMD GX-420MC,1082
AMD Athlon II X4 600e,1081
AMD Phenom II X3 720,1080
Intel Core i7-2617M,1078
AMD A6-7470K,1078
Intel Core i3-530,1076
AMD Phenom X4 GP-9730,1075
AMD Athlon II X4 605,1072
AMD Phenom X4 9650,1071
Intel Core i5-2557M,1069
Intel Celeron G1820,1069
AMD Phenom FX-7750,1068
Intel Core i3-560,1067
Intel Pentium G3220T,1065
Intel Celeron G1630,1064
AMD Phenom II X3 B73,1064
AMD A6-8550,1061
Intel Xeon L5335,1061
Intel Celeron 4305UE,1057
AMD Opteron 2350,1057
Intel Pentium 4425Y,1057
Intel Core i5-4220Y,1057
AMD Athlon 5350,1056
Intel Core i3-4005U,1055
Intel Core i3-550,1052
AMD A6-7310,1052
AMD Opteron 2373 EE,1051
AMD Opteron 1356,1048
Intel Core 2 Quad Q9000,1048
Intel Pentium G860,1046
AMD R-464L,1046
Intel Pentium G2010,1046
Intel Pentium G2100T,1045
AMD A10-4657M,1045
Intel Core 2 Quad Q8200s,1044
Intel Core M-5Y10,1042
AMD Phenom II N950,1040
AMD A6-6310,1036
AMD PRO A4-3350B,1035
AMD Athlon II X3 435,1034
Intel Core i3-540,1031
AMD A9-9430,1028
Intel Core i3-4010U,1028
AMD A4-7210,1027
Intel Core i3-2120T,1024
AMD A4 PRO-3340B,1023
AMD Opteron 2380,1022
AMD A6-5200,1022
AMD A8-7100,1021
AMD A6-7400K,1021
Intel Core i3-4030Y,1021
Intel Core i3-2370M,1018
Intel Celeron G1830,1018
AMD PRO A4-8350B,1018
AMD A8-3550MX,1016
Intel Celeron G1620,1016
AMD A8-3510MX,1016
AMD Phenom II N930,1016
AMD Phenom II X3 710,1016
AMD A8-3530MX,1015
AMD Phenom II X3 715 BE,1015
Intel Core i5-4302Y,1013
AMD A10-4655M,1012
Intel Celeron 4305U,1012
Intel Core i5-4202Y,1012
AMD PRO A6-9500E,1012
Intel Pentium G2120T,1011
AMD Phenom X4 9500,1010
AMD A8-5545M,1009
Intel Core i5-520E,1008
Intel Pentium G2030T,1005
AMD A6-9500E,1000
Intel Core i3-2100T,1000
AMD Athlon II X3 425,995
Intel Celeron G1840T,995
Intel Pentium 4415Y,989
Intel Pentium G870,989
Intel Core i5-4200Y,988
AMD A6 PRO-7400B,988
Intel Core i7-640LM,987
Intel Pentium G850,987
AMD Opteron 1354,985
Intel Xeon E3-1220L v3,984
Intel Celeron 2970M,983
Intel Core i5-4210Y,982
Intel Celeron G1820T,981
Intel Core i5-3339Y,980
Intel Celeron G1610,979
Intel Pentium G3320TE,978
AMD A4-6250,975
AMD Phenom X4 9350e,974
Intel Pentium G632,973
Intel Pentium 3825U,973
Intel Celeron 2000E,972
AMD Phenom X4 9600,968
AMD GX-420GI,966
AMD RX-216GD,965
AMD A6-6400K,964
AMD Phenom II X3 705e,963
AMD Athlon II X3 420e,963
Intel Xeon E5335,962
AMD R-460L,961
AMD A8-3520M,960
AMD A10-6790B,960
AMD PRO A6-8500B,959
Intel Celeron N4020,957
Intel Celeron N4020C,957
AMD Opteron 1352,953
Intel Pentium G645,953
Intel Core i7-2610UE,951
Intel Pentium 2020M,951
Intel Xeon X5270,949
AMD Phenom II X3 740 BE,948
AMD A6-6400B,948
Intel Celeron G1620T,948
Intel Core i3-2350M,948
AMD A8-3500M,947
AMD Opteron 2376,946
AMD PRO A6-8570E,946
AMD A9-9410,945
AMD A4-7300,944
Intel Core i5-4300Y,943
Intel Pentium G860T,943
Intel Core i3-4020Y,939
AMD A8 PRO-7150B,939
AMD A6-6420B,934
Intel Core i5-480M,932
Intel Celeron J4005,931
Intel Core i7-620LM,930
AMD A4-6320,929
Intel Core i3-3227U,929
AMD Athlon II X3 415e,927
AMD A9-9425,926
Intel Core i5-460M,926
AMD E2-7110,925
Intel Pentium 4405Y,925
Intel Core i5-2467M,924
AMD A6-6420K,923
Intel Celeron 3955U,923
Intel Core i7-660LM,921
AMD Phenom X4 9150e,920
AMD Athlon II X3 425e,919
Intel Pentium G2020T,919
AMD Phenom II X2 565 BE,918
Intel Core i3-2328M,916
AMD Phenom x4 9750B,916
Intel Pentium G622,915
AMD A6-3420M,915
AMD Phenom II X3 700e,915
AMD A4-6210,915
Intel Xeon E7320,915
AMD Phenom II P960,914
Intel Pentium 2030M,914
Intel Xeon L5318,913
Intel Celeron 3867U,912
AMD A4 PRO-7350B,911
AMD Opteron 2354,909
AMD A9-9420,909
AMD GX-420CA,908
Intel Core i3-2348M,907
Intel Celeron N4000C,907
Intel Core 2 Duo E8600,905
AMD Athlon II X3 420,905
AMD Phenom II X2 570 BE,904
Intel Pentium G840,904
Intel Xeon E5320,904
Intel Celeron J4025,903
AMD A6-3500,903
Intel Xeon E5240,902
AMD Phenom II X2 B59,900
Intel Pentium 4410Y,900
Intel Core i3-390M,898
Intel Celeron G555,898
Intel Pentium G630,894
Intel Pentium G640,894
AMD Phenom X3 8750,893
AMD A6-3430MX,892
Intel Celeron 5205U,891
Intel Xeon X5272,890
Intel Xeon E3113,890
AMD A6-5400B,888
Intel Pentium N3710,888
Intel Atom C2558,887
AMD Athlon II X3 415,886
Intel Pentium G6960,886
Intel Core i5-450M,885
Intel Pentium J3710,882
AMD Phenom x3 8600B,882
Intel Atom C2550,882
Intel Pentium 3550M,879
AMD Phenom II X2 560 BE,878
Intel Core i3-2330M,877
Intel Core 2 Duo E8290,877
Intel Celeron N4000,877
AMD Phenom X4 9450e,876
Intel Celeron 1020E,875
AMD A4 PRO-7300B,875
Intel Pentium 3560M,875
AMD Opteron 8354,873
Intel Celeron 3865U,872
AMD A4-6300,871
Intel Xeon E3120,870
AMD Athlon II X2 280,868
Intel Xeon E3110,867
AMD Athlon X2 370K,867
AMD A4-5300,867
Intel Core i3-3217U,865
AMD Phenom II X2 521,863
Intel Xeon L5310,862
AMD Phenom II X2 555 BE,862
AMD Phenom II N850,861
Intel Pentium Silver A1030,859
Intel Pentium G6951,858
Intel Celeron 4205U,858
Intel Celeron G1610T,854
AMD Athlon II X2 270,853
Intel Core i5-430M,851
Intel Core i3-2310M,850
Intel Core i3-380M,849
Intel Core i3-3217UE,848
Intel Core 2 Duo E8500,846
AMD A6-3410MX,845
AMD Phenom X3 8650,845
AMD A6-8500P,844
AMD Athlon II X2 265,843
Intel Core i3-2332M,843
Intel Core 2 Duo T9900,842
Intel Pentium G620,841
Intel Xeon X3210,839
Intel Atom x7-Z8700,839
Intel Core 2 Extreme X9100,836
AMD Phenom II N870,835
AMD E1-6050J,834
Intel Xeon L3110,833
AMD Athlon 5150,833
Intel Core 2 Duo E8400,833
Intel Celeron G550,830
Intel Xeon L5240,830
AMD GX-415GA,829
Intel Atom x7-Z8750,829
AMD A4-6300B,828
AMD Athlon II X3 400e,827
AMD PRO A6-9500B,827
AMD Phenom II X2 511,826
Intel Core i5-750S,826
Intel Pentium N3540,824
AMD Athlon II X2 B28,823
AMD A10 Micro-6700T,823
AMD Phenom II P940,820
Intel Xeon X5260,820
AMD A8-4555M,819
Intel Pentium N3700,818
AMD Phenom X3 8450,818
AMD Phenom II N830,818
AMD Phenom X4 9100e,815
Intel Celeron 5305U,814
Intel Celeron G530,813
AMD A6-3400M,813
AMD A6-9220,812
Intel Pentium J2900,812
Intel Pentium G645T,812
Intel Core i3-370M,811
AMD Phenom II X2 B57,811
Intel Core 2 Duo T9800,808
Intel Celeron G1820TE,807
AMD Athlon X2 340,806
Intel Celeron 2950M,805
Intel Xeon E5310,805
Intel Core i7-660UE,804
AMD A6-9225,804
AMD Athlon II X2 255,803
AMD A6-5400K,803
AMD Athlon II X3 405e,802
AMD A4-5000,802
Intel Pentium G6950,801
Intel Core i3-4010Y,801
Intel Core 2 Duo E6850,799
AMD Athlon II X2 B26,798
Intel Pentium B980,797
AMD Athlon II X2 260,797
Intel Celeron 3765U,796
Intel Core i7-660UM,796
Intel Core 2 Duo P9700,795
AMD A9-9400,794
Intel Celeron 1020M,794
AMD Opteron 2393 SE,793
AMD A4-5050,793
AMD Phenom II X620,793
Intel Core i3-4012Y,793
AMD Phenom II X640,792
Intel Core i3-2312M,789
AMD Phenom II X2 545,789
Intel Pentium N3520,788
Intel Core i5-2537M,788
Intel Core 2 Extreme X9000,786
Intel Pentium N3530,786
AMD A4-5100,786
AMD Phenom II X2 B55,785
AMD A6-9230,785
Intel Core i3-330E,785
AMD Phenom II X2 550,784
Intel Celeron J3160,784
AMD PRO A6-7350B,782
AMD Athlon X2 450,780
Intel Pentium 3805U,778
Intel Core 2 Duo E6800,777
Intel Celeron G540,776
Intel Pentium 2127U,776
AMD A4-4020,773
Intel Atom Z3795,772
AMD Phenom x3 8850B,772
AMD Phenom X3 8600,771
AMD PRO A6-8530B,770
AMD Sempron X2 240,770
AMD A6-5350M,767
Intel Xeon W3505,767
AMD GX-224IJ,765
Intel Celeron 3855U,765
Intel Pentium E5800,764
Intel Pentium B970,763
AMD A4-5300B,763
Intel Celeron N3150,758
Intel Core 2 Duo T9600,755
Intel Core i7-680UM,755
Intel Pentium E6600,754
Intel Core i3-350M,754
Intel Atom x5-Z8500,754
Intel Core 2 Extreme X7800,754
Intel Core 2 Extreme X6800,753
Intel Core 2 Extreme X7900,753
Intel Pentium A1018,752
Intel Pentium G640T,751
Intel Pentium E6700,751
Intel Celeron J1900,751
Intel Core 2 Duo E7500,750
Intel Celeron 3965Y,750
Intel Celeron N3160,750
AMD A6-5357M,747
Intel Pentium B960,746
AMD Phenom II P860,745
Intel Core 2 Duo P9600,743
AMD E2-6110,743
Intel Core 2 Duo E8200,743
AMD Opteron 2224 SE,743
AMD Phenom X3 8550,740
AMD A4-9125,740
AMD A6-9210,739
Intel Celeron 3755U,738
AMD Athlon II X2 240,738
Intel Pentium E6800,737
Intel Core 2 Duo E7600,736
AMD A4-9120,736
Intel Celeron 1000M,734
Intel Pentium B950,734
AMD Phenom II X2 B53,733
AMD R-Series R-272F,732
Intel Pentium 3556U,730
AMD Athlon II X2 B24,730
Intel Xeon W3503,729
Intel Pentium A1020,727
AMD Phenom X3 8450e,727
Intel Pentium E6500,725
Intel Celeron G540T,724
Intel Celeron 1005M,724
AMD Phenom II N640,724
AMD Phenom II P820,723
Intel Xeon L5320,723
Intel Pentium E6500K,722
AMD Opteron 2222,722
Intel Core 2 Duo E8190,721
Intel Celeron 1037U,720
Intel Pentium 3558U,720
Intel Atom x5-Z8550,720
Intel Celeron N2940,719
Intel Core i7-640UM,719
Intel Celeron N2930,719
AMD Athlon II X2 250e,718
Intel Core 2 Duo E8435,717
Intel Xeon L3406,716
AMD Phenom X3 8750B,716
Intel Core 2 Duo T9400,714
Intel Core i3-330M,714
Intel Celeron 3215U,714
Intel Pentium G630T,709
AMD Athlon II X2 250,709
Intel Celeron J3355,707
Intel Core 2 Duo T9500,705
AMD A4-4000,705
AMD Phenom X3 8400,703
AMD E2-3800,700
AMD Sempron 3850,700
Intel Pentium E5500,699
AMD Phenom II N660,699
Intel Xeon E5220,697
AMD Athlon II X2 245,697
Intel Core 2 Duo P9500,696
Intel Core 2 Duo T9550,696
Intel Xeon 3075,696
AMD Athlon 64 FX-72,695
Intel Pentium E5700,695
Intel Celeron G550T,695
AMD Athlon II X2 245e,694
AMD A6-9200,692
AMD QC-4000,691
Intel Core 2 Duo E8335,689
Intel Celeron 2980U,689
AMD Phenom X3 8850,688
AMD Athlon II X2 B22,687
Intel Core i3-3229Y,687
Intel Core 2 Duo E6700,685
Intel Core 2 Duo T9300,683
AMD A6-4400M,683
AMD A4-3400,683
Intel Core 2 Duo E8300,683
AMD Phenom II N620,683
AMD Phenom II P840,682
Intel Core 2 Duo E6750,682
AMD Phenom II P920,681
AMD A4-3420,681
AMD A8-7050,681
Intel Celeron N2920,680
Intel Pentium E5400,679
Intel Core i7-620UM,679
Intel Pentium E5300,679
Intel Celeron 2002E,679
Intel Celeron G1101,676
AMD Athlon II X2 210e,676
AMD Athlon II X2 220,675
Intel Core 2 Duo E7400,673
AMD Athlon X2 7750,672
Intel Core 2 Duo P8700,670
Intel Pentium 2117U,670
Intel Core i5-560UM,669
Intel Atom E3845,668
Intel Core 2 Duo P8800,668
AMD A6-5345M,667
Intel Core 2 Duo SP9300,667
AMD Opteron 2220,666
Intel Celeron 2981U,666
AMD A4-5150M,664
AMD Athlon 64 FX-62,664
AMD A4 Micro-6400T,663
AMD E2-9010,663
AMD Athlon II X2 240e,662
Intel Core 2 Duo E8235,661
Intel Celeron N3350,660
Intel Pentium E6300,660
AMD GX-412HC,659
AMD GX-215JJ,659
AMD A9-9420e,658
Intel Core 2 Duo E8135,658
Intel Xeon 3085,658
Intel Celeron G530T,658
Intel Core 2 Duo E6600,656
AMD Athlon 64 X2 6000+,656
AMD Opteron 1222,656
AMD Athlon II X2 215,654
Intel Core 2 Duo E7200,654
AMD Phenom X3 8250e,653
AMD Phenom II P650,650
Intel Pentium J2850,650
AMD PRO A4-4350B,646
Intel Atom C3338,642
Intel Pentium N3510,640
Intel Pentium P6200,640
AMD A6-1450,640
Intel Core 2 Duo E7300,640
Intel Core 2 Duo T7700,639
Intel Celeron B840,638
AMD Athlon II X2 235e,638
AMD Opteron 2218,638
AMD Athlon X2 7850,637
Intel Core 2 Duo T7800,637
Intel Pentium B940,637
Intel Xeon 3070,637
Intel Core 2 Duo E4700,635
AMD A6-9220C,634
AMD A4-4300M,633
AMD Turion II UltraMobile M600,632
Intel Xeon L5238,630
Intel Core i3-2375M,629
Intel Core i3-2367M,629
Intel Xeon 5160,628
Intel Pentium T4500,628
Intel Pentium E5200,628
AMD A4-3300,627
Intel Celeron 1017U,627
Intel Core 2 Duo SP9400,626
Intel Pentium P6300,626
AMD Turion II P540,626
Intel Celeron 3205U,625
AMD Opteron 1220,624
Intel Core i5-540UM,624
Intel Celeron 2955U,623
AMD Athlon 64 X2 6400+,623
Intel Atom x5-E8000,622
Intel Core 2 Duo E6550,614
AMD E2-3200,613
Intel Pentium Extreme Edition 965,612
Intel Core i3-2365M,611
Intel Xeon LV 5138,610
Intel Xeon 3060,610
AMD Athlon X2 7550,609
AMD Turion II UltraMobile M660,609
Intel Core i3-2377M,609
AMD GX-222GC,608
Intel Core 2 Duo P8600,608
Intel Core i3-2340UE,608
Intel Atom C2538,606
Intel Core 2 Duo T8300,605
Intel Celeron J1850,604
Intel Pentium P6100,604
Intel Core 2 Duo P8400,603
Intel Pentium G620T,603
Intel Celeron P4600,601
AMD A6-7000,600
AMD E2-9000,600
AMD Turion II N530,600
Intel Core i5-520UM,599
AMD Opteron 1218 HE,598
AMD A6 PRO-7050B,598
AMD Turion II UltraMobile M640,596
Intel Celeron 2957U,594
AMD Turion II P560,592
AMD E2-9030,592
Intel Xeon LV 5133,591
AMD Athlon II X2 225,591
Intel Xeon L5215,591
AMD Athlon 64 X2 5600+,590
AMD Turion II P520,590
AMD Opteron 2216,588
AMD Athlon 64 X2 5400+,587
Intel Celeron E3500,587
AMD Athlon 64 FX-74,585
Intel Core 2 Duo E4600,585
Intel Celeron B830,583
Intel Celeron E3200,581
Intel Atom Z3775,581
AMD Sempron X2 198,579
AMD Turion II M540,578
AMD Turion II M520,577
AMD Opteron 285,576
AMD Turion II N550,575
AMD R-260H,575
Intel Core 2 Duo T6670,574
AMD Opteron 290,573
AMD Athlon 64 X2 4800+ (S.939),573
AMD Athlon 64 FX-70,573
Intel Celeron 1007U,572
Intel Core 2 Duo T7500,571
Intel Core 2 Duo P7450,570
Intel Core 2 Duo P7550,570
AMD Sempron X2 190,570
Intel Celeron E3400,570
Intel Xeon 5150,569
Intel Core 2 Duo P7570,567
Intel Atom x5-Z8300,566
Intel Core 2 Duo T7600,565
Intel Core 2 Duo T6600,565
Intel Pentium 3560Y,564
Intel Pentium P6000,563
Intel Pentium T4300,563
AMD A6-9220e,563
Intel Atom Z3770,562
AMD Athlon 64 X2 4600+ (S.939),560
AMD Athlon X2 6500 BE,559
Intel Xeon 3065,559
Intel Atom Z3735G,556
AMD Athlon 64 X2 4600+ (AM2),556
AMD Athlon 64 X2 5000+,555
Intel Atom x5-Z8350,553
Intel Xeon E5502,553
Intel Xeon 5133,552
AMD Turion II Neo N54L,552
Intel Core 2 Duo T8100,551
Intel Pentium T4400,551
AMD Athlon 64 x2 5400B,550
AMD Athlon 64 X2 5200+,550
Intel Atom Z3735D,549
Intel Celeron B820,549
AMD A4-1350,549
Intel Xeon 5140,548
AMD Athlon II N350,548
AMD Opteron 1218,548
AMD Opteron 2214 HE,548
AMD Opteron 2220 SE,547
Intel Celeron E3300,545
Intel Celeron B810,543
Intel Xeon E5503,543
AMD Turion II UltraMobile M620,542
Intel Core i3-2357M,542
AMD Athlon II N370,541
Intel Atom Z3740,540
Intel Pentium E2220,540
Intel Celeron P4500,539
Intel Atom x5 E3930,538
AMD Athlon 64 X2 5000B,538
Intel Core 2 Duo T6570,538
Intel Pentium 997,538
Intel Core 2 Duo P7370,537
AMD RX-225FB,537
AMD A6-4455M,535
Intel Celeron B815,534
Intel Core i5-470UM,534
Intel Core 2 Duo T6500,534
Intel Celeron 887,533
AMD A4-9120C,533
AMD Athlon 64 X2 5600B,532
AMD Sempron X2 180,531
Intel Core 2 Duo T7400,530
AMD E2-9000e,528
Intel Pentium 977,528
AMD Athlon II P360,527
Intel Celeron N2910,526
Intel Atom Z3775D,526
Intel Celeron T3500,526
AMD Opteron 2214,526
AMD Athlon 64 X2 4800+ (AM2),523
Intel Celeron E1600,523
AMD A4-4355M,523
Intel Pentium T4200,522
AMD Turion 64 X2 TL-68,521
AMD Turion II M500,521
Intel Atom Z3740D,521
AMD A4-3305M,520
AMD Athlon II M320,519
AMD Turion X2 Ultra ZM-84,519
AMD Athlon 64 X2 4400+ (S.939),518
Intel Core 2 Duo T6400,517
AMD A4-3310MX,517
Intel Xeon 3050,517
AMD Turion X2 Ultra ZM-85,516
Intel Pentium 987,516
Intel Core 2 Duo P7350,515
Intel Xeon E5205,515
Intel Atom x5 Z8330,515
AMD A4-9120e,514
Intel Core 2 Duo T7200,512
Intel Pentium D 960,510
AMD Athlon 64 X2 5050e,509
AMD A4-3330MX,509
AMD Athlon II P340,509
AMD Athlon 64 FX-60,509
Intel Core 2 Duo T7250,509
Intel Core 2 Duo T5850,508
